datetime,difficulty
9/18/2020 0:00,23685
9/17/2020 0:00,24079
9/16/2020 0:00,26738
9/15/2020 0:00,26721
9/14/2020 0:00,27145
9/13/2020 0:00,28568
9/12/2020 0:00,27642
9/11/2020 0:00,26491
9/10/2020 0:00,25515
9/9/2020 0:00,27893
9/8/2020 0:00,28530
9/7/2020 0:00,28221
9/6/2020 0:00,26472
9/5/2020 0:00,26075
9/4/2020 0:00,23717
9/3/2020 0:00,24365
9/2/2020 0:00,25316
9/1/2020 0:00,25305
8/31/2020 0:00,27049
8/30/2020 0:00,29581
8/29/2020 0:00,31396
8/28/2020 0:00,31366
8/27/2020 0:00,32774
8/26/2020 0:00,32027
8/25/2020 0:00,31798
8/24/2020 0:00,32176
8/23/2020 0:00,31638
8/22/2020 0:00,32307
8/21/2020 0:00,28511
8/20/2020 0:00,29473
8/19/2020 0:00,28558
8/18/2020 0:00,28388
8/17/2020 0:00,30524
8/16/2020 0:00,29935
8/15/2020 0:00,28863
8/14/2020 0:00,27272
8/13/2020 0:00,27079
8/12/2020 0:00,29210
8/11/2020 0:00,29864
8/10/2020 0:00,30240
8/9/2020 0:00,30546
8/8/2020 0:00,31121
8/7/2020 0:00,32744
8/6/2020 0:00,31115
