datetime,difficulty
2022-09-22 00:00:00,321490370698
2022-09-21 00:00:00,329570681914
2022-09-20 00:00:00,338360651241
2022-09-19 00:00:00,356502472374
2022-09-18 00:00:00,335573950669
2022-09-17 00:00:00,327913315137
2022-09-16 00:00:00,329291044086
2022-09-15 00:00:00,330839782368
2022-09-14 00:00:00,337426506301
2022-09-13 00:00:00,329389111122
2022-09-12 00:00:00,361319376234
2022-09-11 00:00:00,347092685426
2022-09-10 00:00:00,327355920940
2022-09-09 00:00:00,320394513100
2022-09-08 00:00:00,331766619337
2022-09-07 00:00:00,327584446293
2022-09-06 00:00:00,326056016763
2022-09-05 00:00:00,342283676028
2022-09-04 00:00:00,328664868373
2022-09-03 00:00:00,317634204101
2022-09-02 00:00:00,325953630617
2022-09-01 00:00:00,323008095974
2022-08-31 00:00:00,314087388763
2022-08-30 00:00:00,309871416493
2022-08-29 00:00:00,309469728961
2022-08-28 00:00:00,325326787323
2022-08-27 00:00:00,309484085122
2022-08-26 00:00:00,295743005815
2022-08-25 00:00:00,303246941702
2022-08-24 00:00:00,281352526660
2022-08-23 00:00:00,282102136106
2022-08-22 00:00:00,303177655288
2022-08-21 00:00:00,300578073557
2022-08-20 00:00:00,280012195535
2022-08-19 00:00:00,291607557963
2022-08-18 00:00:00,299539204276
2022-08-17 00:00:00,307793662588
2022-08-16 00:00:00,298643527450
2022-08-15 00:00:00,293186246832
2022-08-14 00:00:00,297502131193
2022-08-13 00:00:00,307017564525
2022-08-12 00:00:00,303827727828
2022-08-11 00:00:00,311361844444
2022-08-10 00:00:00,309628374348
2022-08-09 00:00:00,323139856310
2022-08-08 00:00:00,318849033454
2022-08-07 00:00:00,341750013549
2022-08-06 00:00:00,324061705211
2022-08-05 00:00:00,298653355686
2022-08-04 00:00:00,312519351906
2022-08-03 00:00:00,291723992637
2022-08-02 00:00:00,292525683318
2022-08-01 00:00:00,311291214115
2022-07-31 00:00:00,296912713728
2022-07-30 00:00:00,288907861602
2022-07-29 00:00:00,293873809556
2022-07-28 00:00:00,297798043461
2022-07-27 00:00:00,284996997473
2022-07-26 00:00:00,287190141834
2022-07-25 00:00:00,298849350215
2022-07-24 00:00:00,309478280409
2022-07-23 00:00:00,288538363537
2022-07-22 00:00:00,307214593139
2022-07-21 00:00:00,320370825702
2022-07-20 00:00:00,308413066322
2022-07-19 00:00:00,307885211587
2022-07-18 00:00:00,295689973971
2022-07-17 00:00:00,292003776325
2022-07-16 00:00:00,284153397403
2022-07-15 00:00:00,290566560592
2022-07-14 00:00:00,304679621654
2022-07-13 00:00:00,313985831367
2022-07-12 00:00:00,323322406858
2022-07-11 00:00:00,316126142711
2022-07-10 00:00:00,310287336867
2022-07-09 00:00:00,306505274767
2022-07-08 00:00:00,315624222860
2022-07-07 00:00:00,302301394375
2022-07-06 00:00:00,314108251092
2022-07-05 00:00:00,323524002366
2022-07-04 00:00:00,323561035989
2022-07-03 00:00:00,340007843440
2022-07-02 00:00:00,326776721686
2022-07-01 00:00:00,311868598879
2022-06-30 00:00:00,342334925090
2022-06-29 00:00:00,358864234905
2022-06-28 00:00:00,359587077365
2022-06-27 00:00:00,332767241380
2022-06-26 00:00:00,330536086801
2022-06-25 00:00:00,301498749102
2022-06-24 00:00:00,304613932686
2022-06-23 00:00:00,304944240588
2022-06-22 00:00:00,297581552955
2022-06-21 00:00:00,302800576024
2022-06-20 00:00:00,291613257957
2022-06-19 00:00:00,306589539144
2022-06-18 00:00:00,329016914524
2022-06-17 00:00:00,304238253640
2022-06-16 00:00:00,299109660258
2022-06-15 00:00:00,297744427845
2022-06-14 00:00:00,337563099910
2022-06-13 00:00:00,349457088236
2022-06-12 00:00:00,366691549673
2022-06-11 00:00:00,351808959259
2022-06-10 00:00:00,332467754762
2022-06-09 00:00:00,339678361114
2022-06-08 00:00:00,336653549005
2022-06-07 00:00:00,344483151595
2022-06-06 00:00:00,340269487367
2022-06-05 00:00:00,344590648105
2022-06-04 00:00:00,342822684789
2022-06-03 00:00:00,315376812766
2022-06-02 00:00:00,340496183105
2022-06-01 00:00:00,323489491880
2022-05-31 00:00:00,342640356705
2022-05-30 00:00:00,335061229688
2022-05-29 00:00:00,334852197291
2022-05-28 00:00:00,337664486178
2022-05-27 00:00:00,347064280653
2022-05-26 00:00:00,324104006486
2022-05-25 00:00:00,333434381257
2022-05-24 00:00:00,322007696046
2022-05-23 00:00:00,324444636657
2022-05-22 00:00:00,316083168250
2022-05-21 00:00:00,329464142298
2022-05-20 00:00:00,318984663555
